id,title,url,repository_url,comments_url,events_url,events_url,html_url,node_id,number,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,body,user.login',user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,pull_request
366386629,"""Hacktoberfest 2018 hello world  """,https://api.github.com/repos/Hacktoberfest-2018/Hello-world/issues/1,https://api.github.com/repos/Hacktoberfest-2018/Hello-world,https://api.github.com/repos/Hacktoberfest-2018/Hello-world/issues/1/comments,https://api.github.com/repos/Hacktoberfest-2018/Hello-world/issues/1/events,https://api.github.com/repos/Hacktoberfest-2018/Hello-world/issues/1/events,https://github.com/Hacktoberfest-2018/Hello-world/issues/1,MDU6SXNzdWUzNjYzODY2Mjk=,1,"[{'id': 1079222632, 'node_id': 'MDU6TGFiZWwxMDc5MjIyNjMy', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/beginner', 'name': 'beginner', 'color': 'bfd4f2', 'default': False}, {'id': 1079222997, 'node_id': 'MDU6TGFiZWwxMDc5MjIyOTk3', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/easy%20pick', 'name': 'easy pick', 'color': '47128c', 'default': False}, {'id': 1078148800, 'node_id': 'MDU6TGFiZWwxMDc4MTQ4ODAw', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/enhancement', 'name': 'enhancement', 'color': 'a2eeef', 'default': True}, {'id': 1078148802, 'node_id': 'MDU6TGFiZWwxMDc4MTQ4ODAy', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/good%20first%20issue', 'name': 'good first issue', 'color': '7057ff', 'default': True}, {'id': 1078154665, 'node_id': 'MDU6TGFiZWwxMDc4MTU0NjY1', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/hacktoberfest', 'name': 'hacktoberfest', 'color': 'c0ed93', 'default': False}, {'id': 1078148801, 'node_id': 'MDU6TGFiZWwxMDc4MTQ4ODAx', 'url': 'https://api.github.com/repos/Hacktoberfest-2018/Hello-world/labels/help%20wanted', 'name': 'help wanted', 'color': '008672', 'default': True}]",open,True,,[],,1,2018-10-03T15:05:48Z,2018-10-18T14:30:58Z,,CONTRIBUTOR,"""# Hacktoberfest 2018 Hello-world        # Process 🐬    1. fork the repo    2. Create a folder for a programming language.    3. Add a hello word progam  in the language you like in language folder.    4. if a language folder is already or helloworld is already implemented you can add a programm tha prints your github handle 🙌🏻    5. if you liked sending pr give this repo ⭐️ it will help spreading the good with all.            # finished ❣️""",Aniket965,22680912,MDQ6VXNlcjIyNjgwOTEy,https://avatars3.githubusercontent.com/u/22680912?v=4,,https://api.github.com/users/Aniket965,https://github.com/Aniket965,https://api.github.com/users/Aniket965/followers,https://api.github.com/users/Aniket965/following{/other_user},https://api.github.com/users/Aniket965/gists{/gist_id},https://api.github.com/users/Aniket965/starred{/owner}{/repo},https://api.github.com/users/Aniket965/subscriptions,https://api.github.com/users/Aniket965/orgs,https://api.github.com/users/Aniket965/repos,https://api.github.com/users/Aniket965/events{/privacy},https://api.github.com/users/Aniket965/received_events,User,False,
383984867,"""Make it easier to use this app for simple reproductions of bugs  """,https://api.github.com/repos/apache/cordova-app-hello-world/issues/31,https://api.github.com/repos/apache/cordova-app-hello-world,https://api.github.com/repos/apache/cordova-app-hello-world/issues/31/comments,https://api.github.com/repos/apache/cordova-app-hello-world/issues/31/events,https://api.github.com/repos/apache/cordova-app-hello-world/issues/31/events,https://github.com/apache/cordova-app-hello-world/issues/31,MDU6SXNzdWUzODM5ODQ4Njc=,31,[],open,False,,[],,1,2018-11-24T12:15:32Z,2018-11-24T12:17:02Z,,NONE,"""When a user has a bug with some plugin. we often ask them to create a new project using `cordova create` (which will use this template by default). Currently it is not very easy to adapt the layout and content to for example add a few buttons or output of some values because of the design. Also it is not super easy to add JS code in the correct place of the setup.""",janpio,183673,MDQ6VXNlcjE4MzY3Mw==,https://avatars0.githubusercontent.com/u/183673?v=4,,https://api.github.com/users/janpio,https://github.com/janpio,https://api.github.com/users/janpio/followers,https://api.github.com/users/janpio/following{/other_user},https://api.github.com/users/janpio/gists{/gist_id},https://api.github.com/users/janpio/starred{/owner}{/repo},https://api.github.com/users/janpio/subscriptions,https://api.github.com/users/janpio/orgs,https://api.github.com/users/janpio/repos,https://api.github.com/users/janpio/events{/privacy},https://api.github.com/users/janpio/received_events,User,False,
383922982,"""Create .gitignore with useful content  """,https://api.github.com/repos/apache/cordova-app-hello-world/issues/30,https://api.github.com/repos/apache/cordova-app-hello-world,https://api.github.com/repos/apache/cordova-app-hello-world/issues/30/comments,https://api.github.com/repos/apache/cordova-app-hello-world/issues/30/events,https://api.github.com/repos/apache/cordova-app-hello-world/issues/30/events,https://github.com/apache/cordova-app-hello-world/issues/30,MDU6SXNzdWUzODM5MjI5ODI=,30,[],open,False,,[],,1,2018-11-23T20:37:19Z,2018-11-23T20:54:01Z,,NONE,"""The file https://github.com/apache/cordova-app-hello-world/blob/master/template_src/.gitignore exists. but it is not created when using `cordova create`:        ![image](https://user-images.githubusercontent.com/183673/48959772-f2dc6480-ef67-11e8-898e-3eb9d3b1f2c5.png)    """,janpio,183673,MDQ6VXNlcjE4MzY3Mw==,https://avatars0.githubusercontent.com/u/183673?v=4,,https://api.github.com/users/janpio,https://github.com/janpio,https://api.github.com/users/janpio/followers,https://api.github.com/users/janpio/following{/other_user},https://api.github.com/users/janpio/gists{/gist_id},https://api.github.com/users/janpio/starred{/owner}{/repo},https://api.github.com/users/janpio/subscriptions,https://api.github.com/users/janpio/orgs,https://api.github.com/users/janpio/repos,https://api.github.com/users/janpio/events{/privacy},https://api.github.com/users/janpio/received_events,User,False,
48010361,"""more helpful stupid-friendly index.js  """,https://api.github.com/repos/apache/cordova-app-hello-world/issues/9,https://api.github.com/repos/apache/cordova-app-hello-world,https://api.github.com/repos/apache/cordova-app-hello-world/issues/9/comments,https://api.github.com/repos/apache/cordova-app-hello-world/issues/9/events,https://api.github.com/repos/apache/cordova-app-hello-world/issues/9/events,https://github.com/apache/cordova-app-hello-world/pull/9,MDExOlB1bGxSZXF1ZXN0MjQwMTAwOTQ=,9,[],open,False,,[],,1,2014-11-06T20:30:00Z,2018-05-18T16:07:37Z,,NONE,"""CB-7973  https://issues.apache.org/jira/browse/CB-7973    3:07:37 PM  regedit:  i did actually look at index.js at first. but it seemed a little daunting so i put it aside and started coding my own stuff  3:08:25 PM  regedit:  i saw this 'app' object and calling .initialize() on it. and for some reason I thought it must be some internal cordova stuff i must read about elsewhere  3:08:43 PM  regedit:  didnt realize this 'app' object was all defined right then & there  3:09:01 PM  regedit:  thought it might be set up from inside cordova.js or whatnot...  3:09:11 PM  regedit:  gave up on it. wrote my own js  3:09:23 PM  timeless:  so. if you can think about a way for that block of code that you did look at  3:09:24 PM  regedit:  maybe index.js can be more stupid friendly?  3:09:26 PM  timeless:  and did quickly discard  3:09:39 PM  timeless:  could have been more friendly to prevent you from doing what you did  3:09:43 PM  timeless:  i'm open to changes  3:11:20 PM  timeless:  hrm  3:11:31 PM  timeless:  yeah. js/index.js really isn't stupid-friendly  3:11:34 PM  timeless:  please file a bug  3:11:57 PM  regedit:  here http://hastebin.com/rugelupena.js  3:12:33 PM  regedit:  my amateur newly proposed index.js :D  3:13:19 PM   timeless nods  3:13:31 PM  timeless:  the problem is that their code was designed to be pluggable and object oriented  3:13:50 PM  timeless:  which is well... nice and all. but... makes it hard to figure out what's important  3:14:38 PM  regedit:  at least from a newcomer point of view. yeah. many (most?) newcomers dont even care much about OO  3:14:53 PM  regedit:  if you want to appeal to them. it must be stupider  """,kingIZZZY,1576535,MDQ6VXNlcjE1NzY1MzU=,https://avatars0.githubusercontent.com/u/1576535?v=4,,https://api.github.com/users/kingIZZZY,https://github.com/kingIZZZY,https://api.github.com/users/kingIZZZY/followers,https://api.github.com/users/kingIZZZY/following{/other_user},https://api.github.com/users/kingIZZZY/gists{/gist_id},https://api.github.com/users/kingIZZZY/starred{/owner}{/repo},https://api.github.com/users/kingIZZZY/subscriptions,https://api.github.com/users/kingIZZZY/orgs,https://api.github.com/users/kingIZZZY/repos,https://api.github.com/users/kingIZZZY/events{/privacy},https://api.github.com/users/kingIZZZY/received_events,User,False,"{'url': 'https://api.github.com/repos/apache/cordova-app-hello-world/pulls/9', 'html_url': 'https://github.com/apache/cordova-app-hello-world/pull/9', 'diff_url': 'https://github.com/apache/cordova-app-hello-world/pull/9.diff', 'patch_url': 'https://github.com/apache/cordova-app-hello-world/pull/9.patch'}"
272181253,"""Consider using the alexa-sdk  """,https://api.github.com/repos/Donohue/alexa/issues/5,https://api.github.com/repos/Donohue/alexa,https://api.github.com/repos/Donohue/alexa/issues/5/comments,https://api.github.com/repos/Donohue/alexa/issues/5/events,https://api.github.com/repos/Donohue/alexa/issues/5/events,https://github.com/Donohue/alexa/issues/5,MDU6SXNzdWUyNzIxODEyNTM=,5,[],open,False,,[],,0,2017-11-08T12:29:30Z,2017-11-08T12:29:30Z,,NONE,"""This is a great starting point for running barebones lambda code. but will get harder and harder to work on as the user tries to access more features (like audio directives. render templates. dialogue delegation. etc). Consider migrating it to use the [alexa-sdk](https://github.com/alexa/alexa-skills-kit-sdk-for-nodejs)!""",muttoni,27052451,MDQ6VXNlcjI3MDUyNDUx,https://avatars2.githubusercontent.com/u/27052451?v=4,,https://api.github.com/users/muttoni,https://github.com/muttoni,https://api.github.com/users/muttoni/followers,https://api.github.com/users/muttoni/following{/other_user},https://api.github.com/users/muttoni/gists{/gist_id},https://api.github.com/users/muttoni/starred{/owner}{/repo},https://api.github.com/users/muttoni/subscriptions,https://api.github.com/users/muttoni/orgs,https://api.github.com/users/muttoni/repos,https://api.github.com/users/muttoni/events{/privacy},https://api.github.com/users/muttoni/received_events,User,False,
383799211,"""Create objective-c  """,https://api.github.com/repos/leachim6/hello-world/issues/576,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/576/comments,https://api.github.com/repos/leachim6/hello-world/issues/576/events,https://api.github.com/repos/leachim6/hello-world/issues/576/events,https://github.com/leachim6/hello-world/pull/576,MDExOlB1bGxSZXF1ZXN0MjMzMTgwNTI5,576,[],open,False,,[],,0,2018-11-23T11:59:05Z,2018-11-23T11:59:05Z,,NONE,"""""",omer531998,21146068,MDQ6VXNlcjIxMTQ2MDY4,https://avatars2.githubusercontent.com/u/21146068?v=4,,https://api.github.com/users/omer531998,https://github.com/omer531998,https://api.github.com/users/omer531998/followers,https://api.github.com/users/omer531998/following{/other_user},https://api.github.com/users/omer531998/gists{/gist_id},https://api.github.com/users/omer531998/starred{/owner}{/repo},https://api.github.com/users/omer531998/subscriptions,https://api.github.com/users/omer531998/orgs,https://api.github.com/users/omer531998/repos,https://api.github.com/users/omer531998/events{/privacy},https://api.github.com/users/omer531998/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/576', 'html_url': 'https://github.com/leachim6/hello-world/pull/576', 'diff_url': 'https://github.com/leachim6/hello-world/pull/576.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/576.patch'}"
383570078,"""RPG.rpgle  """,https://api.github.com/repos/leachim6/hello-world/issues/575,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/575/comments,https://api.github.com/repos/leachim6/hello-world/issues/575/events,https://api.github.com/repos/leachim6/hello-world/issues/575/events,https://github.com/leachim6/hello-world/pull/575,MDExOlB1bGxSZXF1ZXN0MjMzMDA2NjY5,575,[],open,False,,[],,0,2018-11-22T14:58:18Z,2018-11-22T14:58:18Z,,NONE,"""Created 'Hello World' in RPG Full Free Format""",RuslanHassonov,38463418,MDQ6VXNlcjM4NDYzNDE4,https://avatars1.githubusercontent.com/u/38463418?v=4,,https://api.github.com/users/RuslanHassonov,https://github.com/RuslanHassonov,https://api.github.com/users/RuslanHassonov/followers,https://api.github.com/users/RuslanHassonov/following{/other_user},https://api.github.com/users/RuslanHassonov/gists{/gist_id},https://api.github.com/users/RuslanHassonov/starred{/owner}{/repo},https://api.github.com/users/RuslanHassonov/subscriptions,https://api.github.com/users/RuslanHassonov/orgs,https://api.github.com/users/RuslanHassonov/repos,https://api.github.com/users/RuslanHassonov/events{/privacy},https://api.github.com/users/RuslanHassonov/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/575', 'html_url': 'https://github.com/leachim6/hello-world/pull/575', 'diff_url': 'https://github.com/leachim6/hello-world/pull/575.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/575.patch'}"
382727752,"""All links in the README in the a folder ""a"" are broken.  """,https://api.github.com/repos/leachim6/hello-world/issues/574,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/574/comments,https://api.github.com/repos/leachim6/hello-world/issues/574/events,https://api.github.com/repos/leachim6/hello-world/issues/574/events,https://github.com/leachim6/hello-world/issues/574,MDU6SXNzdWUzODI3Mjc3NTI=,574,[],open,False,,[],,0,2018-11-20T15:52:29Z,2018-11-20T15:52:47Z,,NONE,"""An example. clicking Argh in the README in /a brings you to https://github.com/leachim6/hello-world/blob/master/a/a%5Cargh.agh. a 404.""",PandaBoi57,41549639,MDQ6VXNlcjQxNTQ5NjM5,https://avatars1.githubusercontent.com/u/41549639?v=4,,https://api.github.com/users/PandaBoi57,https://github.com/PandaBoi57,https://api.github.com/users/PandaBoi57/followers,https://api.github.com/users/PandaBoi57/following{/other_user},https://api.github.com/users/PandaBoi57/gists{/gist_id},https://api.github.com/users/PandaBoi57/starred{/owner}{/repo},https://api.github.com/users/PandaBoi57/subscriptions,https://api.github.com/users/PandaBoi57/orgs,https://api.github.com/users/PandaBoi57/repos,https://api.github.com/users/PandaBoi57/events{/privacy},https://api.github.com/users/PandaBoi57/received_events,User,False,
380957049,"""typos in CONTRIBUTING.md  """,https://api.github.com/repos/leachim6/hello-world/issues/573,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/573/comments,https://api.github.com/repos/leachim6/hello-world/issues/573/events,https://api.github.com/repos/leachim6/hello-world/issues/573/events,https://github.com/leachim6/hello-world/pull/573,MDExOlB1bGxSZXF1ZXN0MjMxMDM2NTUx,573,[],open,False,,[],,0,2018-11-15T01:12:46Z,2018-11-15T01:12:46Z,,NONE,"""Changes ""seperating"" to ""separating"" and ""seperators"" to ""separators"". """,rmadisetti3,37906311,MDQ6VXNlcjM3OTA2MzEx,https://avatars2.githubusercontent.com/u/37906311?v=4,,https://api.github.com/users/rmadisetti3,https://github.com/rmadisetti3,https://api.github.com/users/rmadisetti3/followers,https://api.github.com/users/rmadisetti3/following{/other_user},https://api.github.com/users/rmadisetti3/gists{/gist_id},https://api.github.com/users/rmadisetti3/starred{/owner}{/repo},https://api.github.com/users/rmadisetti3/subscriptions,https://api.github.com/users/rmadisetti3/orgs,https://api.github.com/users/rmadisetti3/repos,https://api.github.com/users/rmadisetti3/events{/privacy},https://api.github.com/users/rmadisetti3/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/573', 'html_url': 'https://github.com/leachim6/hello-world/pull/573', 'diff_url': 'https://github.com/leachim6/hello-world/pull/573.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/573.patch'}"
379005382,"""Fix golang hello-world example  """,https://api.github.com/repos/leachim6/hello-world/issues/572,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/572/comments,https://api.github.com/repos/leachim6/hello-world/issues/572/events,https://api.github.com/repos/leachim6/hello-world/issues/572/events,https://github.com/leachim6/hello-world/pull/572,MDExOlB1bGxSZXF1ZXN0MjI5NTc1NDI0,572,[],open,False,,[],,0,2018-11-09T03:08:59Z,2018-11-09T03:08:59Z,,NONE,"""The original example is wrong. [this](https://gobyexample.com/hello-world) is a correct""",Larry850806,10403741,MDQ6VXNlcjEwNDAzNzQx,https://avatars2.githubusercontent.com/u/10403741?v=4,,https://api.github.com/users/Larry850806,https://github.com/Larry850806,https://api.github.com/users/Larry850806/followers,https://api.github.com/users/Larry850806/following{/other_user},https://api.github.com/users/Larry850806/gists{/gist_id},https://api.github.com/users/Larry850806/starred{/owner}{/repo},https://api.github.com/users/Larry850806/subscriptions,https://api.github.com/users/Larry850806/orgs,https://api.github.com/users/Larry850806/repos,https://api.github.com/users/Larry850806/events{/privacy},https://api.github.com/users/Larry850806/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/572', 'html_url': 'https://github.com/leachim6/hello-world/pull/572', 'diff_url': 'https://github.com/leachim6/hello-world/pull/572.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/572.patch'}"
378095919,"""GLSL and HLSL Missing  """,https://api.github.com/repos/leachim6/hello-world/issues/571,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/571/comments,https://api.github.com/repos/leachim6/hello-world/issues/571/events,https://api.github.com/repos/leachim6/hello-world/issues/571/events,https://github.com/leachim6/hello-world/issues/571,MDU6SXNzdWUzNzgwOTU5MTk=,571,[],open,False,,[],,0,2018-11-07T00:49:07Z,2018-11-07T00:49:07Z,,NONE,"""you could write a fragment shader that outputs hello world on screen! """,exellian,13139567,MDQ6VXNlcjEzMTM5NTY3,https://avatars0.githubusercontent.com/u/13139567?v=4,,https://api.github.com/users/exellian,https://github.com/exellian,https://api.github.com/users/exellian/followers,https://api.github.com/users/exellian/following{/other_user},https://api.github.com/users/exellian/gists{/gist_id},https://api.github.com/users/exellian/starred{/owner}{/repo},https://api.github.com/users/exellian/subscriptions,https://api.github.com/users/exellian/orgs,https://api.github.com/users/exellian/repos,https://api.github.com/users/exellian/events{/privacy},https://api.github.com/users/exellian/received_events,User,False,
377180220,"""Create profan  """,https://api.github.com/repos/leachim6/hello-world/issues/570,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/570/comments,https://api.github.com/repos/leachim6/hello-world/issues/570/events,https://api.github.com/repos/leachim6/hello-world/issues/570/events,https://github.com/leachim6/hello-world/pull/570,MDExOlB1bGxSZXF1ZXN0MjI4MTkzNzE4,570,[],open,False,,[],,0,2018-11-04T18:25:55Z,2018-11-04T18:25:55Z,,NONE,"""""",sauravgore,25278554,MDQ6VXNlcjI1Mjc4NTU0,https://avatars0.githubusercontent.com/u/25278554?v=4,,https://api.github.com/users/sauravgore,https://github.com/sauravgore,https://api.github.com/users/sauravgore/followers,https://api.github.com/users/sauravgore/following{/other_user},https://api.github.com/users/sauravgore/gists{/gist_id},https://api.github.com/users/sauravgore/starred{/owner}{/repo},https://api.github.com/users/sauravgore/subscriptions,https://api.github.com/users/sauravgore/orgs,https://api.github.com/users/sauravgore/repos,https://api.github.com/users/sauravgore/events{/privacy},https://api.github.com/users/sauravgore/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/570', 'html_url': 'https://github.com/leachim6/hello-world/pull/570', 'diff_url': 'https://github.com/leachim6/hello-world/pull/570.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/570.patch'}"
377112791,"""添加易语言  """,https://api.github.com/repos/leachim6/hello-world/issues/569,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/569/comments,https://api.github.com/repos/leachim6/hello-world/issues/569/events,https://api.github.com/repos/leachim6/hello-world/issues/569/events,https://github.com/leachim6/hello-world/pull/569,MDExOlB1bGxSZXF1ZXN0MjI4MTUyODIy,569,[],open,False,,[],,0,2018-11-04T02:09:26Z,2018-11-04T02:09:26Z,,NONE,"""""",guiw666,43906889,MDQ6VXNlcjQzOTA2ODg5,https://avatars0.githubusercontent.com/u/43906889?v=4,,https://api.github.com/users/guiw666,https://github.com/guiw666,https://api.github.com/users/guiw666/followers,https://api.github.com/users/guiw666/following{/other_user},https://api.github.com/users/guiw666/gists{/gist_id},https://api.github.com/users/guiw666/starred{/owner}{/repo},https://api.github.com/users/guiw666/subscriptions,https://api.github.com/users/guiw666/orgs,https://api.github.com/users/guiw666/repos,https://api.github.com/users/guiw666/events{/privacy},https://api.github.com/users/guiw666/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/569', 'html_url': 'https://github.com/leachim6/hello-world/pull/569', 'diff_url': 'https://github.com/leachim6/hello-world/pull/569.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/569.patch'}"
377056438,"""Add hello world in PDP-11 PALX cross assembler.  """,https://api.github.com/repos/leachim6/hello-world/issues/568,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/568/comments,https://api.github.com/repos/leachim6/hello-world/issues/568/events,https://api.github.com/repos/leachim6/hello-world/issues/568/events,https://github.com/leachim6/hello-world/pull/568,MDExOlB1bGxSZXF1ZXN0MjI4MTE5NTgx,568,[],open,False,,[],,0,2018-11-03T13:52:51Z,2018-11-03T13:52:51Z,,CONTRIBUTOR,"""""",larsbrinkhoff,775050,MDQ6VXNlcjc3NTA1MA==,https://avatars0.githubusercontent.com/u/775050?v=4,,https://api.github.com/users/larsbrinkhoff,https://github.com/larsbrinkhoff,https://api.github.com/users/larsbrinkhoff/followers,https://api.github.com/users/larsbrinkhoff/following{/other_user},https://api.github.com/users/larsbrinkhoff/gists{/gist_id},https://api.github.com/users/larsbrinkhoff/starred{/owner}{/repo},https://api.github.com/users/larsbrinkhoff/subscriptions,https://api.github.com/users/larsbrinkhoff/orgs,https://api.github.com/users/larsbrinkhoff/repos,https://api.github.com/users/larsbrinkhoff/events{/privacy},https://api.github.com/users/larsbrinkhoff/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/568', 'html_url': 'https://github.com/leachim6/hello-world/pull/568', 'diff_url': 'https://github.com/leachim6/hello-world/pull/568.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/568.patch'}"
377055002,"""Add hello world in Maclisp.  """,https://api.github.com/repos/leachim6/hello-world/issues/567,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/567/comments,https://api.github.com/repos/leachim6/hello-world/issues/567/events,https://api.github.com/repos/leachim6/hello-world/issues/567/events,https://github.com/leachim6/hello-world/pull/567,MDExOlB1bGxSZXF1ZXN0MjI4MTE4NzEw,567,[],open,False,,[],,3,2018-11-03T13:34:30Z,2018-11-06T06:53:35Z,,CONTRIBUTOR,"""https://en.wikipedia.org/wiki/Maclisp        First make the executable file by running `:lisp maclis lisp`.  (ITS file names only allow two six-character strings.)  Then. run the dumped executable with `:hello`.    """,larsbrinkhoff,775050,MDQ6VXNlcjc3NTA1MA==,https://avatars0.githubusercontent.com/u/775050?v=4,,https://api.github.com/users/larsbrinkhoff,https://github.com/larsbrinkhoff,https://api.github.com/users/larsbrinkhoff/followers,https://api.github.com/users/larsbrinkhoff/following{/other_user},https://api.github.com/users/larsbrinkhoff/gists{/gist_id},https://api.github.com/users/larsbrinkhoff/starred{/owner}{/repo},https://api.github.com/users/larsbrinkhoff/subscriptions,https://api.github.com/users/larsbrinkhoff/orgs,https://api.github.com/users/larsbrinkhoff/repos,https://api.github.com/users/larsbrinkhoff/events{/privacy},https://api.github.com/users/larsbrinkhoff/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/567', 'html_url': 'https://github.com/leachim6/hello-world/pull/567', 'diff_url': 'https://github.com/leachim6/hello-world/pull/567.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/567.patch'}"
377054948,"""Add hello world in MIDAS.  """,https://api.github.com/repos/leachim6/hello-world/issues/566,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/566/comments,https://api.github.com/repos/leachim6/hello-world/issues/566/events,https://api.github.com/repos/leachim6/hello-world/issues/566/events,https://github.com/leachim6/hello-world/pull/566,MDExOlB1bGxSZXF1ZXN0MjI4MTE4Njc5,566,[],open,False,,[],,0,2018-11-03T13:33:52Z,2018-11-03T13:37:54Z,,CONTRIBUTOR,"""Written for the ITS operating system.""",larsbrinkhoff,775050,MDQ6VXNlcjc3NTA1MA==,https://avatars0.githubusercontent.com/u/775050?v=4,,https://api.github.com/users/larsbrinkhoff,https://github.com/larsbrinkhoff,https://api.github.com/users/larsbrinkhoff/followers,https://api.github.com/users/larsbrinkhoff/following{/other_user},https://api.github.com/users/larsbrinkhoff/gists{/gist_id},https://api.github.com/users/larsbrinkhoff/starred{/owner}{/repo},https://api.github.com/users/larsbrinkhoff/subscriptions,https://api.github.com/users/larsbrinkhoff/orgs,https://api.github.com/users/larsbrinkhoff/repos,https://api.github.com/users/larsbrinkhoff/events{/privacy},https://api.github.com/users/larsbrinkhoff/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/566', 'html_url': 'https://github.com/leachim6/hello-world/pull/566', 'diff_url': 'https://github.com/leachim6/hello-world/pull/566.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/566.patch'}"
376946832,"""little change  """,https://api.github.com/repos/leachim6/hello-world/issues/565,https://api.github.com/repos/leachim6/hello-world,https://api.github.com/repos/leachim6/hello-world/issues/565/comments,https://api.github.com/repos/leachim6/hello-world/issues/565/events,https://api.github.com/repos/leachim6/hello-world/issues/565/events,https://github.com/leachim6/hello-world/pull/565,MDExOlB1bGxSZXF1ZXN0MjI4MDQyODQz,565,[],open,False,,[],,0,2018-11-02T19:53:11Z,2018-11-02T19:53:11Z,,NONE,"""""",kasalian,24565924,MDQ6VXNlcjI0NTY1OTI0,https://avatars3.githubusercontent.com/u/24565924?v=4,,https://api.github.com/users/kasalian,https://github.com/kasalian,https://api.github.com/users/kasalian/followers,https://api.github.com/users/kasalian/following{/other_user},https://api.github.com/users/kasalian/gists{/gist_id},https://api.github.com/users/kasalian/starred{/owner}{/repo},https://api.github.com/users/kasalian/subscriptions,https://api.github.com/users/kasalian/orgs,https://api.github.com/users/kasalian/repos,https://api.github.com/users/kasalian/events{/privacy},https://api.github.com/users/kasalian/received_events,User,False,"{'url': 'https://api.github.com/repos/leachim6/hello-world/pulls/565', 'html_url': 'https://github.com/leachim6/hello-world/pull/565', 'diff_url': 'https://github.com/leachim6/hello-world/pull/565.diff', 'patch_url': 'https://github.com/leachim6/hello-world/pull/565.patch'}"
